sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m31,28,NC_033131.1,1,9166,7,1884,20.5542,0.344534,39.3,42.7,1923637,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Wenzhou picorna-like virus 5,0.344534148,0.715005555,2.075282114,0.02
m31,27,NC_032202.1,1,5201,4,1013,19.477,0.261296,40.8,23.5,1922725,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai tombus-like virus 4,0.261295905,0.571026874,2.185364807,0.01
m31,17,NC_020481.1,1,34892,3,1011,2.89751,0.0289751,40.3,27,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.028975123,0.167736596,5.788986439,0.01
m31,15,NC_019491.1,1,291144,3,815,0.27993,0.0027993,31.5,0,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.002799302,0.052834326,18.87410665,0.01
m31,14,NC_016658.1,1,47741,2,758,1.58773,0.0158773,32.4,31.5,445693,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Cheungvirus,Cheungvirus NATL1A7,0.015877338,0.125000993,7.872918747,0
m31,3,NC_001875.2,1,131995,76,750,0.568203,0.167718,38.5,2.32,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.167718474,2.934406788,17.49602602,0.17
m31,1,NC_001664.4,1,159378,35,716,0.449246,0.0781413,36.3,3.11,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.078141274,1.410319083,18.04832462,0.08
m31,18,NC_020484.1,1,147284,1,651,0.442003,0.00442003,39.9,60,1283076,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,unclassified Kyanoviridae genus,Pelagibacter phage HTVC008M,0.004420032,0.06633623,15.00808794,0
m31,44,NC_077036.1,1,6089,8,636,10.4451,0.364263,40,16.1,748192,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,unclassified Parvoviridae genus,uncultured densovirus,0.364263426,1.116329747,3.064622105,0.02
m31,25,NC_028955.1,1,197361,1,492,0.249289,0.00249289,36.8,60,1542477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Haifavirus,Haifavirus tim68,0.002492894,0.049866614,20.00350579,0
m31,22,NC_022790.1,1,4129,2,473,11.4556,0.114556,40.3,60,1385658,Viruses,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,unclassified Microviridae genus,Marine gokushovirus,0.114555582,0.318484852,2.780177493,0
m31,9,NC_008912.1,1,3141,42,441,14.0401,3.51767,40.3,6.83,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,3.517669532,9.634687897,2.7389406,0.09
m31,2,NC_001873.1,1,6311,1,425,6.73427,0.0673427,40.4,60,29272,Viruses,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,Turnip vein-clearing virus,0.067342735,0.250614626,3.721479782,0
m31,37,NC_047705.1,1,41803,1,383,0.916202,0.00916202,40.2,60,2741074,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Foussvirus,Foussvirus S46C10,0.009162022,0.095278955,10.3993372,0
m31,10,NC_008913.1,1,3157,133,380,12.0367,7.50618,39.9,2.28,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,7.50617675,26.25002906,3.497123761,0.3
m31,38,NC_047838.1,1,204930,2,376,0.183477,0.00183477,39.6,12,2023996,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Bellamyvirus,Bellamyvirus bellamy,0.001834773,0.042794935,23.32437771,0
