sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m13,11,NC_032206.1,1,8955,23,2369,26.4545,1.65181,34,40.1,1922578,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai picorna-like virus 35,1.6518146286990507,3.999893326499026,2.4215146524336655,1.54
m13,14,NC_032617.1,1,8626,1,1374,15.9286,0.159286,31,60,1922535,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai picorna-like virus 107,0.15928587989798285,0.36594246591931734,2.297394258384302,0.07
m13,10,NC_032154.1,1,3073,3,1036,33.713,0.588676,31.5,26.7,1922709,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai sphaeromadae virus 3,0.5886755613407094,0.9731317109674991,1.6530866488685045,0.2
m13,4,NC_016658.1,1,47741,1,946,1.98153,0.0198153,31.7,60,445693,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Cheungvirus,Cheungvirus NATL1A7,0.019815253,0.13936502028789388,7.033219274380911,0.07
m13,12,NC_032481.1,1,9054,2,866,9.56483,0.0956483,37.4,8,1922435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai mollusks virus 2,0.095648332,0.2941083622930281,3.0748927392622134,0.13
m13,18,NC_038532.1,1,5050,3,756,14.9703,0.307327,34.1,60,1979755,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Aquambidensovirus,Aquambidensovirus asteroid1,0.3073267326732673,0.7939160879034386,2.5832965489126063,0.2
m13,13,NC_032517.1,1,1404,1,694,49.4302,0.494302,34,60,1922355,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai barnacle virus 11,0.4943019943019943,0.499967532,1.0114616923261277,0.07
m13,5,NC_020481.1,1,34892,1,608,1.74252,0.0174252,36,60,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.017425197753066606,0.1308493799615925,7.509204877664285,0.07
m13,16,NC_033778.1,1,111453,1,499,0.447722,0.00447722,41.3,25,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.004477224,0.0667621,14.911495746933788,0.07
m13,6,NC_020867.1,1,44892,1,440,0.98013,0.0098013,35.5,4,754041,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Kajamvirus,Kajamvirus SRIP1,0.009801301,0.098515153,10.051232398431212,0.07
m13,1,NC_008912.1,1,3141,2,309,9.83763,0.174785,39.3,7.5,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.17478510028653296,0.5450255434613805,3.1182608961970786,0.13
m13,7,NC_027707.1,1,241564,1,301,0.124605,0.00124605,28.7,10,1680908,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Salmonpoxvirus,Salmon gillpox virus,0.001246047,0.035277386,28.31145008614113,0.07
