sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m33,12,NC_019491.1,1,291144,25,1909,0.655689,0.0203439,29.4,0.08,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.020343885,0.336875482,16.55905375,0.01
m33,34,NC_076967.1,1,133999,75,1434,1.07016,0.115911,28,2.41,2597325,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Rhadinovirus,Rhadinovirus colobinegamma1,0.115911313,1.812067651,15.63322516,0.02
m33,0,NC_001716.2,1,153080,5,1381,0.902143,0.00941338,27.1,0,10372,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta7,0.009413379,0.100541886,10.68074383,0
m33,31,NC_055915.1,1,160410,1,1245,0.776136,0.00776136,36.9,1,2801477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Immutovirus,Immutovirus immuto,0.007761362,0.087756041,11.3067844,0
m33,3,NC_002577.1,1,164270,56,1090,0.663542,0.0777805,29.7,3.23,35250,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus gallidalpha3,0.077780483,1.135006645,14.59243497,0.02
m33,21,NC_033131.1,1,9166,2,1007,10.9863,0.109863,37.9,33,1923637,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Wenzhou picorna-like virus 5,0.109862535,0.312718338,2.846451126,0
m33,13,NC_019495.1,1,290304,8,996,0.343089,0.00501199,29.8,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.005011987,0.094813333,18.91731251,0
m33,29,NC_048672.1,1,40163,1,959,2.38777,0.0238777,33,1,2847822,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zobellviridae,Siovirus,Siovirus germanense,0.023877698,0.152668117,6.393753469,0
m33,30,NC_049431.1,1,76918,1,885,1.15058,0.0115058,38.7,18,1881383,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Schitoviridae,Dorisvirus,Dorisvirus 49B3,0.011505759,0.106646035,9.268926278,0
m33,28,NC_048671.1,1,40907,1,819,2.0021,0.020021,41,27,2847823,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zobellviridae,Veravirus,Veravirus septentrionalis,0.020021023,0.14007206,6.996248777,0
m33,14,NC_020481.1,1,34892,2,809,2.31858,0.0231858,36.5,32,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.023185831,0.150493348,6.49074648,0
m33,20,NC_032202.1,1,5201,2,801,15.4009,0.154009,34,36,1922725,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai tombus-like virus 4,0.154008844,0.360957228,2.343743498,0
m33,25,NC_047709.1,1,44705,1,731,1.63516,0.0163516,35.7,60,2740801,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Ashivirus,Ashivirus S45C4,0.016351639,0.126823746,7.756026737,0
m33,19,NC_028955.1,1,197361,1,690,0.349613,0.00349613,39.2,6,1542477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Haifavirus,Haifavirus tim68,0.003496131,0.059024643,16.88284439,0
m33,27,NC_048031.1,1,20430,1,440,2.1537,0.021537,36.2,60,743543,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pekhitvirus,Pekhitvirus S04C24,0.021536955,0.145165819,6.740312914,0
m33,33,NC_076286.1,1,2358,1,394,16.7091,0.167091,36.3,60,2584390,Viruses,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemycircularvirus,Gemycircularvirus dichism1,0.167090755,0.373056878,2.232660201,0
m33,18,NC_028091.1,1,196300,1,376,0.191544,0.00191544,39.3,1,1663208,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus 2,0.001915436,0.043723754,22.82705562,0
m33,8,NC_008913.1,1,3157,36,371,11.7517,1.68008,39.8,1.33,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,1.680076022,6.457798403,3.843753687,0.01
m33,7,NC_008912.1,1,3141,3,364,11.5887,0.150907,36,5,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.150907354,0.445169308,2.949951048,0
m33,2,NC_002229.3,1,177874,1,269,0.151231,0.00151231,26.5,0,10390,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus gallidalpha2,0.001512306,0.038858968,25.69516756,0
m33,23,NC_040536.1,1,183261,4034,246,0.134235,1.73897,40.9,11.9,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,1.738973377,75.04386378,43.15411885,1.34
m33,11,NC_015279.1,1,190789,1,238,0.124745,0.00124745,40.6,54,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.001247451,0.035297241,28.29548469,0
m33,9,NC_009127.1,1,295146,65,230,0.0779275,0.0192007,28.8,0.0462,180230,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo3,0.019200667,0.745029063,38.80224948,0.02
m33,1,NC_001875.2,1,131995,2,226,0.171219,0.00264404,38,1,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.00264404,0.067087671,25.37317219,0
m33,4,NC_006883.2,1,252401,1,221,0.0875591,0.000875591,34.8,34,268746,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Salacisavirus,Salacisavirus pssm2,0.000875591,0.029577427,33.77996407,0
m33,16,NC_026421.1,1,182380,1,218,0.119531,0.00119531,26.1,1,10371,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma5,0.001195307,0.034552536,28.90684183,0
m33,6,NC_008168.1,1,104710,296657,199,0.190049,236.451,38.2,20.3,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,236.4511603,8150.610177,34.4705865,98.55
m33,10,NC_013036.1,1,158091,1,197,0.124612,0.00124612,28.1,1,104388,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus anatidalpha1,0.001246118,0.035278392,28.31064086,0
m33,32,NC_074583.1,1,4387,1,156,3.55596,0.0355596,40,1,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.035559608,0.185189423,5.207858953,0
m33,26,NC_048015.1,1,176495,1,144,0.0815887,0.000815887,30.8,0,1048189,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Thaumasvirus,Thaumasvirus stim4,0.000815887,0.028552083,34.99513855,0
m33,24,NC_043314.1,1,140906,4,141,0.100067,0.00328588,37.3,0.75,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.003285879,0.107206932,32.62656586,0
m33,5,NC_007646.1,1,135135,1,80,0.0592001,0.000592001,29.4,1,10398,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Macavirus,Macavirus ovinegamma2,0.000592001,0.024323859,41.08755894,0
