sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m10,14,NC_032206.1,1,8955,7,1663,18.5706,0.438861,34.8,46.7,1922578,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai picorna-like virus 35,0.4388609715242881,1.0323238372522292,2.352279889,0.58
m10,16,NC_032617.1,1,8626,12,1571,18.2124,1.0007,32.2,47.5,1922535,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai picorna-like virus 107,1.0006955715279389,2.6865370921037157,2.684669712289927,1
m10,15,NC_032517.1,1,1404,4,1320,94.0171,1.97792,33.6,45.5,1922355,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai barnacle virus 11,1.977920227920228,1.1541809070877906,0.5835325868027577,0.33
m10,13,NC_032154.1,1,3073,20,1171,38.1061,2.81549,34.4,16.6,1922709,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai sphaeromadae virus 3,2.8154897494305238,5.710284471,2.0281673809893155,1.66
m10,12,NC_032117.1,1,7401,1,1090,14.7277,0.147277,34.1,4,1926998,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Bivalve hepelivirus G,0.14727739494662884,0.3543822285109155,2.406222819,0.08
m10,28,NC_077036.1,1,6089,2,981,16.111,0.16111,39.1,23,748192,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,unclassified Parvoviridae genus,uncultured densovirus,0.16111019871900148,0.367632565,2.2818702203115406,0.17
m10,20,NC_038532.1,1,5050,2,741,14.6733,0.146733,36.9,41,1979755,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Aquambidensovirus,Aquambidensovirus asteroid1,0.14673267326732672,0.3538392231835683,2.411454894840783,0.17
m10,8,NC_020481.1,1,34892,1,638,1.8285,0.018285,34.7,60,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.018284994,0.13398004590389512,7.327322510468195,0.08
m10,9,NC_022790.1,1,4129,2,560,13.5626,0.192541,36.7,60,1385658,Viruses,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,unclassified Microviridae genus,Marine gokushovirus,0.19254056672317751,0.5189390245281874,2.6952191600967117,0.17
m10,23,NC_070848.1,1,73099,1,458,0.626548,0.00626548,38.3,60,2859072,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Schitoviridae,Varunavirus,Varunavirus BUCT194,0.006265476,0.078906396,12.593839902644827,0.08
