sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m35,10,NC_020481.1,1,34892,5,1543,4.42222,0.0442222,38.3,39.2,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.044222171,0.205588353,4.64898821,0
m35,20,NC_076967.1,1,133999,53,1180,0.880604,0.0778886,28.4,2.66,2597325,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Rhadinovirus,Rhadinovirus colobinegamma1,0.077888641,1.458813166,18.72947259,0.01
m35,16,NC_033131.1,1,9166,3,961,10.4844,0.104844,38.5,59,1923637,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Wenzhou picorna-like virus 5,0.104843989,0.306352292,2.921982421,0
m35,13,NC_028955.1,1,197361,2,957,0.484898,0.00484898,36.1,47,1542477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Haifavirus,Haifavirus tim68,0.004848982,0.069465601,14.32581028,0
m35,8,NC_019491.1,1,291144,4,948,0.325612,0.00366142,27,0,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.003661418,0.066772808,18.23686901,0
m35,2,NC_002577.1,1,164270,7,575,0.350033,0.00759725,28.8,1.14,35250,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus gallidalpha3,0.007597248,0.150656901,19.83045606,0
m35,15,NC_032202.1,1,5201,1,420,8.07537,0.0807537,40.3,60,1922725,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai tombus-like virus 4,0.080753701,0.272456494,3.37391958,0
m35,12,NC_021559.1,1,179063,1,362,0.202163,0.00202163,34.4,0,536453,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Ronodorvirus,Ronodorvirus pssm3,0.002021635,0.044917122,22.2182171,0
m35,11,NC_020855.1,1,192497,1,299,0.155327,0.00155327,34.7,30,929832,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,unclassified Kyanoviridae genus,Cyanophage P-RSM6,0.001553271,0.039380938,25.35355351,0
m35,21,NC_077036.1,1,6089,1,297,4.87765,0.0487765,42.1,4,748192,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,unclassified Parvoviridae genus,uncultured densovirus,0.048776482,0.215400411,4.416071048,0
m35,5,NC_008913.1,1,3157,9,256,8.10896,0.466265,39,3.11,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.466265442,1.768844623,3.793642985,0
m35,19,NC_047719.1,1,172874,1,223,0.128996,0.00128996,40.1,0,1493508,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nereusvirus,Nereusvirus tusconc4,0.001289957,0.035892797,27.82480424,0
m35,0,NC_001716.2,1,153080,1,218,0.142409,0.00142409,27.2,0,10372,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta7,0.001424092,0.037710263,26.48021591,0
m35,1,NC_001875.2,1,131995,1,210,0.159097,0.00159097,41.1,1,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.001590969,0.039855215,25.05090056,0
m35,7,NC_009127.1,1,295146,37,210,0.0711512,0.0112622,28.6,0.162,180230,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo3,0.011262223,0.437623022,38.85760666,0.01
m35,3,NC_006884.2,1,178249,1,209,0.117252,0.00117252,40.8,46,268747,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Ronodorvirus,Ronodorvirus ssm4,0.001172517,0.034221956,29.18674406,0
m35,4,NC_008168.1,1,104710,368086,200,0.191004,299.099,38.2,23.5,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,299.0991596,10255.23931,34.28708836,99.87
m35,9,NC_019495.1,1,290304,1,163,0.056148,0.00056148,27.9,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.00056148,0.023688924,42.19011893,0
m35,18,NC_040536.1,1,183261,356,126,0.0687544,0.147576,41.1,9.73,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.147576407,6.409769087,43.43356231,0.1
m35,17,NC_035797.1,1,142974,2,68,0.0475611,0.000951222,35.6,20.5,2029293,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Squirrelpox virus Berlin_2015,0.000951222,0.043606639,45.84276195,0
m35,6,NC_008976.1,1,4188,1,65,1.55205,0.0155205,39.6,1,265522,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fugitivi,0.015520535,0.123610873,7.964343616,0
