sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m26,15,NC_020481.1,1,34892,4,1620,4.6429,0.046429,40.4,42,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.046428981,0.21041228716963528,4.531916990075873,0
m26,19,NC_021864.1,1,55282,1,974,1.76188,0.0176188,35.7,50,948071,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Puniceispirillum phage HMO-2011,0.017618754748381028,0.13156114255165807,7.467107887618852,0
m26,1,NC_001664.4,1,159378,4,827,0.518892,0.0098257,35.4,1,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.009825697,0.1510962704176295,15.377663720703035,0
m26,22,NC_032202.1,1,5201,3,671,12.9014,0.18458,35.3,41.3,1922725,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai tombus-like virus 4,0.18457988848298404,0.511510144,2.7712127716388877,0
m26,16,NC_020484.1,1,147284,2,653,0.443361,0.00443361,40.6,7,1283076,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,unclassified Kyanoviridae genus,Pelagibacter phage HTVC008M,0.004433611,0.066437597,14.984984827852278,0
m26,11,NC_014766.1,1,194022,1,617,0.318005,0.00318005,37.7,1,880162,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus 1,0.003180052,0.056302211,17.704809847445347,0
m26,29,NC_047702.1,1,42564,1,567,1.33211,0.0133211,38.8,4,2741075,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pelagivirus,Pelagivirus S35C6,0.013321116436425149,0.11464582108961702,8.606322273118975,0
m26,17,NC_020835.1,1,47325,1,544,1.1495,0.011495,40.6,2,885867,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Tangaroavirus,Tangaroavirus PSSP10,0.011494981510829371,0.10659665525191278,9.273321157714655,0
m26,31,NC_048031.1,1,20430,1,466,2.28096,0.0228096,41.5,60,743543,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pekhitvirus,Pekhitvirus S04C24,0.022809593734703867,0.14929606883090296,6.545319069131647,0
m26,3,NC_002577.1,1,164270,4,455,0.276983,0.00520485,28.5,2.5,35250,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus gallidalpha3,0.005204846,0.10891222554690086,20.925159404198133,0
