sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy32,15,NC_019491.1,1,291144,726,1682,0.577721,0.974882,30.2,0.0413,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.974881845,15.91171919,16.32168992,3.4
oy32,13,NC_015465.1,1,33004,2,1627,4.92971,0.0492971,36.6,44,753085,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS3,0.049297055,0.216487541,4.391490346,0.01
oy32,0,NC_001650.2,1,184439,61,1292,0.700503,0.118272,30.5,0.0164,12657,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma2,0.118272166,1.756163195,14.84849104,0.29
oy32,26,NC_033778.1,1,111453,1064,880,0.78957,3.31507,38.8,6.46,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,3.315065543,48.04406595,14.49264436,4.99
oy32,16,NC_019495.1,1,290304,26,778,0.267995,0.0219563,31.2,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.021956294,0.478159348,21.77778028,0.12
oy32,3,NC_001875.2,1,131995,48,760,0.575779,0.14765,35.8,5.73,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.147649532,2.223684804,15.06056112,0.23
oy32,14,NC_016766.1,1,69420,1,671,0.96658,0.0096658,35.2,31,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.009665802,0.097838513,10.12213051,0
oy32,2,NC_001716.2,1,153080,1,503,0.328586,0.00328586,28,0,10372,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta7,0.003285864,0.057228198,17.41648633,0
oy32,4,NC_001987.1,1,108409,1,442,0.407715,0.00407715,32.7,5,85618,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Rhadinovirus,Rhadinovirus atelinegamma3,0.004077152,0.063722281,15.62911484,0
oy32,32,NC_047730.1,1,140906,3,432,0.306587,0.00684854,36.9,2.33,1610831,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.006848537,0.131925919,19.26337153,0.01
oy32,9,NC_008912.1,1,3141,9,415,13.2124,0.721745,38.9,10.7,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.721744667,2.047261147,2.836544889,0.04
