sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy37,33,NC_070963.1,1,240842,12,1808,0.7507,0.0178955,38.2,25.1,2781608,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Serangoonvirus,Serangoonvirus essarone,0.01789555,0.218429025,12.20577336,0.02
oy37,14,NC_019491.1,1,291144,549,1540,0.528948,0.731037,30.7,0.0237,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.731036875,12.16102233,16.6353063,0.97
oy37,32,NC_070962.1,1,228827,2,1209,0.528347,0.00528347,35.1,53,2588487,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Zhoulongquanvirus,Zhoulongquanvirus esscess,0.005283467,0.072495189,13.72113859,0
oy37,10,NC_015279.1,1,190789,3,1046,0.54825,0.00729602,36.9,33.7,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.007296018,0.104258476,14.28977751,0.01
oy37,22,NC_033778.1,1,111453,593,870,0.780598,1.80057,38,6.35,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,1.800570644,26.70387416,14.83078392,1.05
oy37,20,NC_025456.1,1,46547,1,777,1.66928,0.0166928,38.1,60,1273711,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,unclassified Autographiviridae genus,Synechococcus phage S-CBP1,0.016692805,0.12811774,7.675027616,0
oy37,15,NC_019495.1,1,290304,18,747,0.257316,0.0143746,30.9,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.014374587,0.316002282,21.98339956,0.03
oy37,1,NC_001875.2,1,131995,40,744,0.563658,0.113004,34.1,9.7,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.11300428,1.811400835,16.02948868,0.07
oy37,13,NC_016766.1,1,69420,2,690,0.99395,0.0198502,37.2,34,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.019850187,0.198185606,9.984067325,0
oy37,0,NC_001664.4,1,159378,3,657,0.412228,0.0049003,38.6,12.7,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.0049003,0.080201846,16.36672193,0.01
oy37,12,NC_015465.1,1,33004,1,634,1.92098,0.0192098,37.4,29,753085,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS3,0.019209793,0.137261708,7.145402881,0
oy37,7,NC_009333.1,1,137969,1,545,0.395016,0.00395016,29,1,37296,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Rhadinovirus,Rhadinovirus humangamma8,0.003950163,0.062726063,15.87936171,0
oy37,29,NC_048031.1,1,20430,1,495,2.42291,0.0242291,36.2,4,743543,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pekhitvirus,Pekhitvirus S04C24,0.024229075,0.15375964,6.346079677,0
oy37,28,NC_047838.1,1,204930,1,494,0.241058,0.00241058,37.3,6,2023996,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Bellamyvirus,Bellamyvirus bellamy,0.002410579,0.049038437,20.34301002,0
oy37,4,NC_007346.1,1,407339,2,480,0.117838,0.00117838,37.9,1,181082,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Coccolithovirus,Emiliania huxleyi virus 86,0.00117838,0.034307304,29.11396429,0
