sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy45,5,NC_019491.1,1,291144,35,1253,0.430371,0.0406981,32.6,0.343,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.040698074,0.759882474,18.6712147,0.01
oy45,12,NC_033778.1,1,111453,13,714,0.640629,0.0400169,42.3,8.31,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.040016868,0.605155258,15.12250424,0
oy45,11,NC_033101.1,1,12660,1,605,4.77883,0.0477883,35.1,60,1923639,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Wenzhou picorna-like virus 51,0.04778831,0.213318042,4.463812254,0
oy45,6,NC_019495.1,1,290304,6,520,0.179123,0.00438161,33.2,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.004381614,0.117798895,26.88481952,0
oy45,0,NC_001664.4,1,159378,1,421,0.264152,0.00264152,40.4,60,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.002641519,0.051327783,19.43116238,0
oy45,10,NC_031906.1,1,198190,1,337,0.170039,0.00170039,38.8,1,1883366,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Charybdisvirus,Charybdisvirus scam3,0.001700389,0.041200694,24.23016488,0
oy45,13,NC_034446.1,1,147346,1,336,0.228035,0.00228035,32.2,2,35243,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Simplexvirus,Simplexvirus atelinealpha1,0.002280347,0.047698501,20.9172121,0
oy45,16,NC_074583.1,1,4387,3,292,6.65603,0.198769,38.6,10.7,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.19876909,0.744966141,3.747897315,0
oy45,7,NC_022096.1,1,258139,1,274,0.106144,0.00106144,33.6,1,1335230,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Baikalvirus,Baikalvirus PaBG,0.001061444,0.032562509,30.67756735,0
oy45,1,NC_001875.2,1,131995,2,257,0.194704,0.00353801,35.4,5,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.003538013,0.081898925,23.14828406,0
oy45,3,NC_008168.1,1,104710,262557,190,0.181454,206.621,38.7,7.6,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,206.6214879,7178.568435,34.74260353,99.97
oy45,4,NC_015465.1,1,33004,1,187,0.566598,0.00566598,39.8,3,753085,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS3,0.00566598,0.075059154,13.24733855,0
oy45,8,NC_022518.1,1,9472,1,161,1.69975,0.0169975,43.2,13,166122,Viruses,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,unclassified Retroviridae genus,Human endogenous retrovirus K,0.016997466,0.129261566,7.604754969,0
oy45,15,NC_040536.1,1,183261,20,108,0.0589323,0.0100403,38.1,13.8,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.010040325,0.428783637,42.70615114,0.01
oy45,2,NC_002687.1,1,335593,1,93,0.0277121,0.000277121,42.9,1,37665,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Phaeovirus,Ectocarpus siliculosus virus 1,0.000277121,0.016644657,60.06269126,0
oy45,9,NC_028766.1,1,33755,1,66,0.195527,0.00195527,45.2,0,1572750,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Mannheimia phage vB_MhM_3927AP2,0.001955266,0.044175138,22.59290583,0
oy45,14,NC_035797.1,1,142974,1,44,0.0307748,0.000307748,36.9,0,2029293,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Squirrelpox virus Berlin_2015,0.000307748,0.017540056,56.99481635,0
