sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy50,5,NC_032974.1,1,4423,28,3203,72.4169,3.51843,38.1,53.4,1922744,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai weivirus-like virus 16,3.518426407,3.338003489,0.948720565,0.05
oy50,6,NC_033010.1,1,7620,1,661,8.67454,0.0867454,41.2,60,1923606,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Wenzhou picorna-like virus 21,0.086745407,0.281461616,3.244686101,0
oy50,2,NC_019491.1,1,291144,1,634,0.217762,0.00217762,34.3,0,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.002177617,0.046614103,21.40601938,0
oy50,7,NC_033778.1,1,111453,9,573,0.514118,0.0253829,38,5.78,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.025382897,0.411332123,16.20508984,0.02
oy50,9,NC_074583.1,1,4387,3,297,6.77,0.180078,36,15.3,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.180077502,0.680534453,3.779119807,0.01
oy50,4,NC_032111.1,1,163005,1,220,0.134965,0.00134965,44.3,3,67082,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Oryzopoxvirus,BeAn 58058 virus,0.001349652,0.036712808,27.20168778,0
oy50,3,NC_020867.1,1,44892,1,216,0.481155,0.00481155,31.4,4,754041,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Kajamvirus,Kajamvirus SRIP1,0.004811548,0.069198242,14.38170134,0
oy50,0,NC_008168.1,1,104710,57613,194,0.185274,46.9852,38.6,9.01,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,46.98524496,1618.934697,34.45623616,99.91
oy50,8,NC_040536.1,1,183261,6,105,0.0572953,0.00284294,40.2,29.2,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.00284294,0.125132325,44.01511512,0.01
oy50,1,NC_008976.1,1,4188,1,59,1.40879,0.0140879,34.3,1,265522,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fugitivi,0.01408787,0.117853307,8.365587298,0
