sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy38,37,NC_055761.1,1,144311,4,2101,1.45588,0.0180166,36.3,17.5,2100130,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Makelovirus,Makelovirus prm1,0.018016645,0.156868304,8.706854557,0.02
oy38,28,NC_031922.1,1,174830,5,2016,1.15312,0.0115312,34.4,25.4,1883369,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Kanaloavirus,Kanaloavirus scam9,0.011531202,0.106762508,9.258576033,0.02
oy38,13,NC_020851.1,1,208007,4,1824,0.876894,0.0112592,38.5,44.8,754042,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Llyrvirus,Llyrvirus SSKS1,0.011259236,0.126937259,11.27405568,0.02
oy38,11,NC_019491.1,1,291144,1736,1625,0.558143,2.43292,30.7,0.0484,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,2.432916358,39.46068925,16.21950098,6.97
oy38,9,NC_015279.1,1,190789,3,1608,0.842816,0.00856444,35.5,7,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.008564435,0.093614304,10.93058717,0.01
oy38,39,NC_070963.1,1,240842,4,1579,0.655617,0.00961626,37,31.8,2781608,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Serangoonvirus,Serangoonvirus essarone,0.009616263,0.125075919,13.00670742,0.02
oy38,14,NC_020854.1,1,40658,1,1364,3.35481,0.0335481,39.5,60,889953,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Cyanophage KBS-S-2A,0.033548133,0.180062922,5.367300801,0
oy38,34,NC_048031.1,1,20430,2,1194,5.84435,0.0584435,34.1,60,743543,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pekhitvirus,Pekhitvirus S04C24,0.058443465,0.234580107,4.013795307,0.01
oy38,5,NC_008168.1,1,104710,21685,846,0.807946,18.0166,35.1,9.28,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,18.01663642,620.5672688,34.44412454,87.1
oy38,12,NC_019495.1,1,290304,93,824,0.28384,0.0787485,29.6,0.0108,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.078748484,1.677027086,21.29599191,0.37
