sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy23,9,NC_019491.1,1,291144,617,1768,0.60726,0.758649,30.8,0.0243,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.758648641,13.02004239,17.16215081,27.64
oy23,10,NC_019495.1,1,290304,59,825,0.284185,0.0438265,31.2,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.043826472,0.973502905,22.21266897,2.64
oy23,20,NC_033778.1,1,111453,567,808,0.724969,1.49433,38,4.58,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,1.494333934,23.30625144,15.5964145,25.4
oy23,13,NC_023009.1,1,127188,3,442,0.347517,0.00809825,37.9,2.67,1007127,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus Sb1,0.008098248,0.141362936,17.45598939,0.13
oy23,28,NC_047730.1,1,140906,6,430,0.305168,0.0140377,38.4,1,1610831,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.014037727,0.269001772,19.16277232,0.27
oy23,32,NC_076945.1,1,132068,7,335,0.253657,0.00852591,40.7,9.29,2880838,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Gammanudivirus,Gammanudivirus cracrangonis,0.008525911,0.184556874,21.64658728,0.31
oy23,21,NC_034446.1,1,147346,8,319,0.216497,0.00769617,32.7,1.38,35243,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Simplexvirus,Simplexvirus atelinealpha1,0.007696171,0.182829368,23.7558872,0.36
oy23,1,NC_001875.2,1,131995,5,258,0.195462,0.00688662,34.1,3,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.006886624,0.165622728,24.04991415,0.22
oy23,12,NC_021901.1,1,197693,4,236,0.119377,0.00430465,33.2,1.5,345198,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 22,0.004304654,0.127491865,29.61721415,0.18
oy23,0,NC_001650.2,1,184439,1,211,0.114401,0.00114401,36.6,0,12657,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma2,0.00114401,0.033803859,29.54857837,0.04
oy23,3,NC_007346.1,1,407339,8,177,0.0434528,0.00252124,37.3,6.88,181082,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Coccolithovirus,Emiliania huxleyi virus 86,0.002521242,0.129530648,51.37573984,0.36
oy23,25,NC_043314.1,1,140906,31,167,0.118519,0.0258683,35.7,2.94,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.025868309,0.797222363,30.81849501,1.39
oy23,5,NC_008291.1,1,198050,1,163,0.0823024,0.000823024,32.4,1,28871,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Orthopoxvirus,Taterapox virus,0.000823024,0.028676595,34.84294297,0.04
oy23,24,NC_040536.1,1,183261,198,162,0.0883985,0.103006,37,10.7,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.103006095,4.240112994,41.16370966,8.87
oy23,30,NC_075036.1,1,1385869,2,157,0.0113286,0.000226573,29.2,17.5,2024608,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Theiavirus,Theiavirus salishense,0.000226573,0.021286004,93.94781042,0.09
oy23,18,NC_028092.1,1,193301,15,149,0.0770819,0.00896529,38.8,2.2,1663210,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus mediterraneus virus 1,0.008965292,0.348712372,38.89581663,0.67
oy23,23,NC_037666.1,1,2003191,2,135,0.00673925,0.000122305,38.3,0.5,2107708,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,Pandoravirus,Pandoravirus neocaledonia,0.000122305,0.01523531,124.5683118,0.09
oy23,31,NC_075367.1,1,1224839,2,122,0.00996049,0.000175533,37,7,2496520,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus baoshanense,0.000175533,0.018093069,103.0748691,0.09
oy23,2,NC_002687.1,1,335593,5,121,0.0360556,0.00154354,34.7,1,37665,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Phaeovirus,Ectocarpus siliculosus virus 1,0.001543536,0.084482058,54.73279407,0.22
oy23,17,NC_027707.1,1,241564,1,121,0.0500902,0.000500902,31.1,3,1680908,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Salmonpoxvirus,Salmon gillpox virus,0.000500902,0.022375244,44.66986338,0.04
oy23,15,NC_024451.1,1,220222,1,119,0.0540364,0.000540364,34.4,10,72201,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,Iridovirus,Invertebrate iridescent virus 31,0.000540364,0.023239445,43.0070348,0.04
oy23,27,NC_043508.1,1,3335,1,116,3.47826,0.0347826,32.7,1,1587509,Viruses,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,Alphachrysovirus perseae,0.034782609,0.183228761,5.267826876,0.04
oy23,22,NC_035797.1,1,142974,426,109,0.0762376,0.198127,32.3,2.69,2029293,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Squirrelpox virus Berlin_2015,0.198126932,8.9597733,45.22238951,19.09
oy23,7,NC_011588.1,1,127615,7,101,0.0791443,0.00267994,30.8,1.14,92521,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus oryrhinocerotis,0.002679936,0.117072368,43.68476694,0.31
oy23,26,NC_043329.1,1,12859,7,94,0.731006,0.0437048,34.5,13.7,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.043704798,0.526713698,12.05162178,0.31
oy23,6,NC_009127.1,1,295146,5,92,0.031171,0.00155855,41.1,1,180230,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo3,0.001558551,0.088262814,56.63134022,0.22
oy23,4,NC_008168.1,1,104710,213,88,0.0840416,0.176163,35,8.56,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,0.176162735,6.076875562,34.49580614,9.54
oy23,16,NC_024697.1,1,370920,1,77,0.0207592,0.000207592,40.4,1,1474867,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Schizomimiviridae,Kratosvirus,Kratosvirus quantuckense,0.000207592,0.014406555,69.39843555,0.04
oy23,29,NC_075034.1,1,1208707,1,68,0.00562585,5.63E-05,41.2,1,1842663,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus powaiense,5.63E-05,0.007500353,133.319552,0.04
oy23,11,NC_021073.1,1,107218,25,60,0.0559608,0.0127404,35.7,1.32,573174,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Vibrio phage henriette 12B8,0.012740398,0.556667681,43.69311522,1.12
oy23,8,NC_016448.1,1,196691,1,54,0.0274542,0.000274542,39.4,0,1535247,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Cytomegalovirus,Cytomegalovirus saimiriinebeta4,0.000274542,0.016567043,60.3442286,0.04
oy23,19,NC_030925.1,1,138081,1,45,0.0325896,0.000325896,31,1,1796992,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Shalavirus,Shalavirus Shbh1,0.000325896,0.018049639,55.3847151,0.04
