sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy63,5,NC_024489.1,1,8842,15,3196,36.1457,1.93576,40.3,22.2,1522179,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Marnaviridae,Kusarnavirus,Astarnavirus,1.93576114,2.931347325,1.514312518,0.01
oy63,3,NC_019491.1,1,291144,1,411,0.141167,0.00141167,33,0,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.001411673,0.037545702,26.59660809,0
oy63,4,NC_020854.1,1,40658,1,333,0.819027,0.00819027,37,1,889953,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Cyanophage KBS-S-2A,0.00819027,0.090128739,11.00436714,0
oy63,13,NC_074583.1,1,4387,1,293,6.67882,0.0667882,39,16,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.066788238,0.2496549,3.738006988,0
oy63,0,NC_008168.1,1,104710,246181,207,0.197689,189.563,38.4,6.9,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,189.5629835,6625.234987,34.95004597,99.98
oy63,1,NC_009333.1,1,137969,1,200,0.14496,0.0014496,39,1,37296,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Rhadinovirus,Rhadinovirus humangamma8,0.001449601,0.03804602,26.24585682,0
oy63,12,NC_043314.1,1,140906,1,149,0.105744,0.00105744,37.8,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001057443,0.032501144,30.73561212,0
oy63,14,NC_075136.1,1,668031,1,103,0.0154184,0.000154184,34.8,23,2060617,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Allomimiviridae,Oceanusvirus,Oceanusvirus kaneohense,0.000154184,0.012416146,80.52787011,0
oy63,9,NC_033778.1,1,111453,1,86,0.0771626,0.000771626,31.9,0,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.000771626,0.027767432,35.98562374,0
oy63,11,NC_040536.1,1,183261,1,71,0.0387426,0.000387426,30.7,1,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.000387426,0.019679316,50.79508682,0
oy63,10,NC_035797.1,1,142974,1,60,0.0419657,0.000419657,36.2,0,2029293,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,unclassified Poxviridae genus,Squirrelpox virus Berlin_2015,0.000419657,0.020481226,48.80471289,0
oy63,2,NC_011588.1,1,127615,2,51,0.039964,0.000799279,30.4,0,92521,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus oryrhinocerotis,0.000799279,0.039973983,50.01254745,0
