sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy43,3,NC_019491.1,1,291144,3,691,0.23734,0.00319773,33.9,0,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.00319773,0.069542602,21.74748812,0.01
oy43,5,NC_033778.1,1,111453,2,415,0.372354,0.00628965,33.4,1,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.006289647,0.10668784,16.96245347,0.01
oy43,8,NC_074583.1,1,4387,1,292,6.65603,0.0665603,44.1,16,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.066560292,0.24925894,3.74485949,0
oy43,0,NC_001875.2,1,131995,2,236,0.178795,0.00259101,37.9,4.5,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.002591007,0.064733418,24.98388147,0.01
oy43,4,NC_019495.1,1,290304,1,224,0.0771605,0.000771605,34.4,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.000771605,0.027767059,35.98610843,0
oy43,1,NC_008168.1,1,104710,25674,180,0.171903,20.5704,38,7.86,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,20.57044217,708.4908328,34.44217809,99.95
oy43,6,NC_034446.1,1,147346,1,121,0.0821196,0.000821196,31.1,1,35243,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Simplexvirus,Simplexvirus atelinealpha1,0.000821196,0.028644755,34.88173644,0
oy43,9,NC_075136.1,1,668031,1,101,0.0151191,0.000151191,41,4,2060617,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Allomimiviridae,Oceanusvirus,Oceanusvirus kaneohense,0.000151191,0.012295029,81.32138905,0
oy43,7,NC_040536.1,1,183261,1,85,0.0463819,0.000463819,45.4,1,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.000463819,0.021531471,46.42210427,0
oy43,2,NC_011588.1,1,127615,1,43,0.0336951,0.000336951,19,1,92521,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus oryrhinocerotis,0.000336951,0.018353132,54.46825404,0
