sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy33,12,NC_019491.1,1,291144,392,1586,0.544748,0.517919,31,0.0255,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.517918968,8.548518773,16.50551399,0.59
oy33,16,NC_020854.1,1,40658,2,1365,3.35727,0.0335727,34.5,10.5,889953,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Cyanophage KBS-S-2A,0.033572729,0.180126624,5.365266124,0
oy33,15,NC_020851.1,1,208007,4,1054,0.506714,0.0178936,33.9,55.5,754042,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Llyrvirus,Llyrvirus SSKS1,0.017893629,0.253655482,14.1757431,0.01
oy33,35,NC_070963.1,1,240842,6,883,0.36663,0.0114183,38.5,6.33,2781608,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Serangoonvirus,Serangoonvirus essarone,0.011418274,0.196997498,17.25282596,0.01
oy33,23,NC_033778.1,1,111453,524,808,0.724969,1.68947,37.8,8.39,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,1.689465515,24.4233322,14.45624784,0.79
oy33,0,NC_001650.2,1,184439,3,789,0.427784,0.00620801,29.6,0,12657,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma2,0.006208015,0.100149039,16.13221715,0
oy33,13,NC_019495.1,1,290304,18,760,0.261795,0.014409,31.4,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.014409033,0.318400679,22.09729637,0.03
oy33,2,NC_001875.2,1,131995,28,758,0.574264,0.0801924,34.9,8.04,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.080192432,1.328279203,16.56364794,0.04
oy33,31,NC_048184.1,1,47375,3,720,1.51979,0.0280317,39,0,756276,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Lirvirus,Lirvirus SCBP3,0.028031662,0.230029203,8.206049326,0
oy33,33,NC_055915.1,1,160410,1,687,0.428278,0.00428278,33.4,3,2801477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Immutovirus,Immutovirus immuto,0.004282775,0.065302628,15.24773589,0
oy33,11,NC_015279.1,1,190789,1,656,0.343835,0.00343835,38.6,60,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.003438353,0.058536579,17.02459662,0
oy33,14,NC_020484.1,1,147284,3,619,0.420276,0.0125608,41,47,1283076,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,unclassified Kyanoviridae genus,Pelagibacter phage HTVC008M,0.012560767,0.193466983,15.4024817,0
oy33,30,NC_048183.1,1,41824,2,612,1.46327,0.0266593,35.6,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.026659334,0.223610799,8.387711264,0
oy33,32,NC_055761.1,1,144311,2,604,0.418541,0.00835002,34.4,13,2100130,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Makelovirus,Makelovirus prm1,0.008350022,0.128877975,15.43444764,0
oy33,1,NC_001664.4,1,159378,2,531,0.33317,0.00456148,36.9,1,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.004561483,0.08366742,18.34215417,0
oy33,3,NC_006883.2,1,252401,2,453,0.179476,0.00179476,44.3,2,268746,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Salacisavirus,Salacisavirus pssm2,0.001794763,0.04232661,23.58339671,0
oy33,4,NC_007346.1,1,407339,2,402,0.0986893,0.00197379,35.1,23,181082,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Coccolithovirus,Emiliania huxleyi virus 86,0.001973786,0.062798695,31.8163652,0
oy33,6,NC_008912.1,1,3141,1,340,10.8246,0.108246,40.9,1,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.108245782,0.310690573,2.87023262,0
oy33,29,NC_048049.1,1,181082,1,301,0.166223,0.00166223,35.9,54,2268578,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Tamkungvirus,Tamkungvirus ST4,0.00166223,0.04073656,24.50716893,0
oy33,28,NC_044937.1,1,326592,3,298,0.0912453,0.0027343,37,1,42683,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus A1,0.002734298,0.090494724,33.09613996,0
oy33,37,NC_074583.1,1,4387,4,292,6.65603,0.261454,32.5,10.2,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.261454297,0.984158999,3.764172214,0.01
oy33,18,NC_021901.1,1,197693,6,260,0.131517,0.00629764,35,3,345198,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 22,0.006297643,0.178871065,28.40285737,0.01
oy33,25,NC_040536.1,1,183261,90,254,0.1386,0.0475551,36.6,16.2,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.047555126,1.962700179,41.27210529,0.13
