sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy34,70,NC_070963.1,1,240842,47,7206,2.992,0.0840302,37.4,15.1,2781608,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Serangoonvirus,Serangoonvirus essarone,0.084030194,0.663803379,7.899581652,0.15
oy34,46,NC_031922.1,1,174830,39,6827,3.90494,0.152176,35.6,21.5,1883369,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Kanaloavirus,Kanaloavirus scam9,0.1521764,0.918526068,6.035929808,0.13
oy34,27,NC_020851.1,1,208007,12,5082,2.44319,0.0357055,38,17.2,754042,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Llyrvirus,Llyrvirus SSKS1,0.035705529,0.24654721,6.905014872,0.04
oy34,21,NC_019491.1,1,291144,4583,3072,1.05515,5.97406,31,0.034,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,5.974057511,99.22091554,16.60863079,14.97
oy34,40,NC_025464.1,1,44147,5,2529,5.72859,0.0988742,36.4,0.6,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.098874216,0.415059953,4.197858365,0.02
oy34,69,NC_070962.1,1,228827,12,2255,0.985461,0.0228688,37.1,29.5,2588487,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Zhoulongquanvirus,Zhoulongquanvirus esscess,0.022868805,0.287251715,12.56085383,0.04
oy34,29,NC_020867.1,1,44892,6,2218,4.94075,0.0807271,38.5,60,754041,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Kajamvirus,Kajamvirus SRIP1,0.080727078,0.446092589,5.525935021,0.02
oy34,65,NC_055761.1,1,144311,6,1652,1.14475,0.0303858,36.6,22.5,2100130,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Makelovirus,Makelovirus prm1,0.030385764,0.351083883,11.55422264,0.02
oy34,60,NC_048183.1,1,41824,2,1260,3.01262,0.0359124,37.3,0,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.035912395,0.214930216,5.984847768,0.01
oy34,43,NC_028094.1,1,473558,1,1215,0.256568,0.00256568,39,60,455364,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,unclassified Phycodnaviridae genus,Chrysochromulina ericina virus,0.002565684,0.050587557,19.71698939,0
oy34,1,NC_001664.4,1,159378,17,1166,0.731594,0.0379601,34.9,5.59,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.03796007,0.54142564,14.26303068,0.06
oy34,18,NC_015465.1,1,33004,4,1136,3.44201,0.133166,38.2,50.8,753085,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS3,0.133165677,0.70885582,5.323112058,0.01
oy34,59,NC_048049.1,1,181082,2,1095,0.604698,0.00604698,40.4,34.5,2268578,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Tamkungvirus,Tamkungvirus ST4,0.006046984,0.077526887,12.8207523,0.01
oy34,19,NC_016164.1,1,30332,4,1070,3.52763,0.085751,36.5,19.5,909297,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS1,0.085751022,0.479156804,5.587767856,0.01
oy34,0,NC_001650.2,1,184439,13,1042,0.564956,0.0227013,33.1,0,12657,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma2,0.022701273,0.351284729,15.47423073,0.04
oy34,22,NC_019495.1,1,290304,305,889,0.306231,0.260768,30.9,0.0131,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.260768022,5.527550115,21.19719306,1
oy34,48,NC_033778.1,1,111453,2113,872,0.782393,6.54533,38.2,6.47,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,6.54533301,96.17331691,14.69341846,6.9
oy34,33,NC_021802.1,1,53664,15,843,1.57089,0.0734198,39.8,29.3,1327981,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Assiduviridae,Cebadecemvirus,Cebadecemvirus phi10una,0.073419797,0.801021518,10.91015704,0.05
oy34,17,NC_015279.1,1,190789,2,766,0.401491,0.00401491,38.1,16,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.004014907,0.063235963,15.75029529,0.01
oy34,3,NC_001875.2,1,131995,400,761,0.576537,1.01747,34.8,8.45,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,1.017470359,17.36291439,17.06478644,1.31
oy34,45,NC_031242.1,1,174307,1,688,0.394706,0.00394706,38.2,60,687803,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Neptunevirus,Neptunevirus srim50,0.003947059,0.062701512,15.88562865,0
oy34,23,NC_019506.1,1,38329,1,631,1.64627,0.0164627,39.2,0,1042122,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Clostridium phage phiCP13O,0.016462731,0.127246647,7.729376732,0
oy34,68,NC_070960.1,1,187320,16,577,0.308029,0.0268738,36.8,17.8,2783669,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Yushanluvirus,Yushanluvirus satich,0.026873799,0.527053286,19.6121616,0.05
oy34,63,NC_055719.1,1,174231,4,496,0.28468,0.00567063,34.5,0,1983572,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Shandvirus,Shandvirus sh35,0.005670633,0.106236299,18.73447026,0.01
oy34,64,NC_055744.1,1,151867,4,496,0.326602,0.00652545,35.2,0,2163901,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Shandvirus,Shandvirus sb64,0.006525447,0.114025116,17.47391753,0.01
