sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m29,17,NC_033131.1,1,9166,3,1211,13.2119,0.132119,38.5,35.7,1923637,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Wenzhou picorna-like virus 5,0.13211869954178485,0.33861977020424305,2.562996543098342,0
m29,9,NC_016658.1,1,47741,1,1184,2.48005,0.0248005,38.2,60,445693,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Cheungvirus,Cheungvirus NATL1A7,0.024800485955468046,0.15551662885955694,6.270708934446038,0
m29,11,NC_020481.1,1,34892,2,913,2.61665,0.0261665,39,49,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.026166456494325346,0.1596301132269731,6.100562881397092,0
m29,1,NC_002577.1,1,164270,6,695,0.423084,0.00750594,29.1,3.83,35250,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus gallidalpha3,0.007505935,0.13763309759818465,18.336568485363983,0
m29,24,NC_076967.1,1,133999,9,637,0.475377,0.0132389,27.7,7.89,2597325,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Rhadinovirus,Rhadinovirus colobinegamma1,0.013238904767946029,0.25109576623488816,18.96650596375918,0.01
m29,15,NC_028955.1,1,197361,3,551,0.279184,0.00279184,39.5,17.3,1542477,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Haifavirus,Haifavirus tim68,0.002791838,0.05276404,18.899389748067634,0
m29,14,NC_027786.1,1,2293,1,379,16.5286,0.165286,35.5,60,1692257,Viruses,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,unclassified Circoviridae genus,Palaemonetes intermedius brackish grass shrimp associated circular virus,0.16528565198430004,0.371438158,2.2472498584094627,0
m29,16,NC_032202.1,1,5201,1,368,7.07556,0.0707556,38.3,6,1922725,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai tombus-like virus 4,0.070755624,0.2564161960609829,3.6239691187857943,0
m29,12,NC_020857.1,1,38834,1,334,0.860071,0.00860071,33.8,0,889954,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Cyanophage MED4-117,0.008600711,0.092340341,10.736361631290373,0
m29,4,NC_008913.1,1,3157,13,297,9.40767,0.678175,39.6,1.15,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.6781754830535318,2.458462419758339,3.6251124984479572,0.01
m29,3,NC_008912.1,1,3141,4,288,9.16905,0.252149,40.9,7.75,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.2521489971346705,0.8712570363505997,3.455326200981356,0
m29,0,NC_001875.2,1,131995,2,273,0.206826,0.00318194,41.5,1,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.003181939,0.073479052,23.09254157061269,0
m29,2,NC_008168.1,1,104710,173426,192,0.183364,138.054,37.9,20.2,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,138.05432145926846,4757.587278287651,34.46170484196925,99.86
m29,6,NC_009127.1,1,295146,6,185,0.0626808,0.00159243,32.4,0.167,180230,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo3,0.001592432,0.068459249,42.990369393276865,0
m29,8,NC_015279.1,1,190789,1,172,0.0901519,0.000901519,40,14,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.000901519,0.030011776726185543,33.29021435937333,0
