sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
m04,11,NC_022790.1,1,4129,33,2616,63.3567,3.86389,35.2,57.7,1385658,Viruses,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,unclassified Microviridae genus,Marine gokushovirus,3.863889562,3.536664203,0.915311928,1.52
m04,17,NC_032206.1,1,8955,6,1859,20.7594,0.445561,35.6,51.7,1922578,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai picorna-like virus 35,0.445561139,1.03723051,2.327919603,0.28
m04,24,NC_047838.1,1,204930,10,1839,0.89738,0.0287952,34.3,36.6,2023996,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Bellamyvirus,Bellamyvirus bellamy,0.028795198,0.328831254,11.41965579,0.46
m04,8,NC_020867.1,1,44892,3,1334,2.97158,0.0477368,35.3,41,754041,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Kajamvirus,Kajamvirus SRIP1,0.047736791,0.285482129,5.980337715,0.14
m04,10,NC_021864.1,1,55282,3,1255,2.27018,0.0305524,34.4,26,948071,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Puniceispirillum phage HMO-2011,0.03055244,0.212885654,6.967877294,0.14
m04,31,NC_077036.1,1,6089,4,1240,20.3646,0.485137,36.7,52.5,748192,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,unclassified Parvoviridae genus,uncultured densovirus,0.485137133,1.170959219,2.413666448,0.18
m04,23,NC_047710.1,1,43444,1,1000,2.30181,0.0230181,37.4,1,2740802,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pedosvirus,Pedosvirus S28C3,0.023018138,0.149961007,6.514905986,0.05
m04,29,NC_070962.1,1,228827,2,946,0.413413,0.00413413,32.5,32,2588487,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Zhoulongquanvirus,Zhoulongquanvirus esscess,0.004134128,0.064164137,15.52059942,0.09
m04,3,NC_015279.1,1,190789,1,825,0.432415,0.00432415,31.5,1,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.004324149,0.065615931,15.17430044,0.05
m04,22,NC_047705.1,1,41803,6,820,1.96158,0.0673157,37.2,53,2741074,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Foussvirus,Foussvirus S46C10,0.067315743,0.548239283,8.144295214,0.28
m04,6,NC_020837.1,1,198013,6,811,0.409569,0.022342,36.1,60,754037,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Anaposvirus,Anaposvirus socalone,0.022341967,0.350234874,15.67609814,0.28
m04,9,NC_021530.1,1,171407,1,643,0.375131,0.00375131,34,56,754038,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Neritesvirus,Neritesvirus scam8,0.003751305,0.061132913,16.29643742,0.05
m04,7,NC_020851.1,1,208007,2,610,0.293259,0.00585076,35.9,20,754042,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Llyrvirus,Llyrvirus SSKS1,0.005850765,0.107948484,18.45032075,0.09
m04,19,NC_038532.1,1,5050,2,509,10.0792,0.166139,39.5,1,1979755,Viruses,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Aquambidensovirus,Aquambidensovirus asteroid1,0.166138614,0.518873438,3.123135708,0.09
m04,14,NC_027132.1,1,190768,1,421,0.220687,0.00220687,34.6,29,1493513,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Chalconvirus,Chalconvirus acg2014i,0.002206869,0.04692546,21.26336383,0.05
m04,26,NC_048183.1,1,41824,1,408,0.975516,0.00975516,33.4,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.009755164,0.098285305,10.07520739,0.05
m04,27,NC_048671.1,1,40907,1,385,0.941159,0.00941159,38.3,60,2847823,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Zobellviridae,Veravirus,Veravirus septentrionalis,0.009411592,0.096555756,10.25923721,0.05
m04,30,NC_071016.1,1,36396,1,288,0.791296,0.00791296,40.3,60,2576871,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Bocovirus,Bocovirus X14,0.007912957,0.088602159,11.19709784,0.05
m04,2,NC_008913.1,1,3157,3,247,7.82388,0.230599,38.9,1,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.23059867,0.795561844,3.449984533,0.14
m04,5,NC_020481.1,1,34892,6,228,0.653445,0.0390061,37.6,59,1283077,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Pelagibacter phage HTVC010P,0.039006076,0.481752097,12.35069374,0.28
m04,12,NC_023587.1,1,189311,1,221,0.116739,0.00116739,30.9,24,1340810,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Sedonavirus,Sedonavirus tusconh,0.001167391,0.034147158,29.25082665,0.05
m04,0,NC_007346.1,1,407339,1,197,0.0483627,0.000483627,29.3,1,181082,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Coccolithovirus,Emiliania huxleyi virus 86,0.000483627,0.021986195,45.46108952,0.05
m04,25,NC_048034.1,1,28224,1,176,0.623583,0.00623583,38.2,31,743578,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Powvirus,Powvirus S08C41,0.006235828,0.078720659,12.6239311,0.05
m04,13,NC_025706.1,1,3584,1,155,4.32478,0.0432478,30,11,1379695,Viruses,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,unclassified Circoviridae genus,Circoviridae 2 LDMD-2013,0.043247768,0.203414352,4.703464749,0.05
m04,21,NC_043314.1,1,140906,1,142,0.100776,0.00100776,31.5,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.001007764,0.0317293,31.48484992,0.05
m04,20,NC_040536.1,1,183261,37,107,0.0583867,0.0167957,39.2,9.95,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.016795718,0.716291263,42.64725572,1.71
m04,1,NC_008168.1,1,104710,2022,95,0.0907268,1.64848,34.6,23.5,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,1.648476745,56.51388761,34.28249005,93.31
m04,4,NC_018272.1,1,35652,1,87,0.244026,0.00244026,28.3,30,1168479,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Inhavirus,Inhavirus P12024L,0.002440256,0.049338636,20.21863258,0.05
