sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy52,8,NC_019491.1,1,291144,15,1185,0.407015,0.0164386,30,0,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.016438601,0.297472643,18.09598313,0.04
oy52,10,NC_020867.1,1,44892,1,694,1.54593,0.0154593,39.4,1,754041,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Kajamvirus,Kajamvirus SRIP1,0.015459325,0.123370717,7.980343286,0
oy52,21,NC_048031.1,1,20430,1,689,3.37249,0.0337249,41.9,60,743543,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pekhitvirus,Pekhitvirus S04C24,0.033724914,0.180520205,5.352725389,0
oy52,1,NC_001875.2,1,131995,12,687,0.520474,0.0323346,38.1,8.08,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.032334558,0.541430917,16.74465181,0.03
oy52,12,NC_024489.1,1,8842,1,678,7.66795,0.0766795,37.5,17,1522179,Viruses,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Marnaviridae,Kusarnavirus,Astarnavirus,0.076679484,0.266082207,3.470057339,0
oy52,22,NC_055761.1,1,144311,2,564,0.390823,0.00390823,38.9,1,2100130,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Makelovirus,Makelovirus prm1,0.003908226,0.062393523,15.96466622,0.01
oy52,16,NC_033778.1,1,111453,11,514,0.461181,0.0263699,37.8,2.45,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.02636986,0.441142478,16.72904138,0.03
oy52,15,NC_032206.1,1,8955,1,500,5.58347,0.0558347,39.5,41,1922578,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai picorna-like virus 35,0.055834729,0.229602291,4.112177039,0
oy52,4,NC_008912.1,1,3141,3,412,13.1168,0.225406,39.4,25.7,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.225405922,0.667242494,2.960181744,0.01
oy52,0,NC_001664.4,1,159378,1,372,0.233407,0.00233407,39.9,3,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.002334074,0.048255837,20.67451291,0
oy52,23,NC_074583.1,1,4387,6,293,6.67882,0.397766,38.6,14.5,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.397766127,1.489335856,3.744250086,0.02
oy52,13,NC_025464.1,1,44147,1,290,0.656896,0.00656896,37.5,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.006568963,0.080782495,12.29760279,0
oy52,11,NC_021901.1,1,197693,2,265,0.134046,0.00252412,40.4,17,345198,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 22,0.002524116,0.069893143,27.69015043,0.01
oy52,9,NC_019495.1,1,290304,2,232,0.0799162,0.00130208,36.8,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.001302083,0.048023224,36.8818362,0.01
oy52,3,NC_008168.1,1,104710,39380,196,0.187184,31.6817,38.1,7.99,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,31.68174959,1080.407858,34.10190006,99.75
