sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy24,11,NC_019491.1,1,291144,485,1456,0.500096,0.558081,30.6,0.0227,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.558081224,9.751908701,17.47399532,15.7
oy24,12,NC_019495.1,1,290304,45,1167,0.401992,0.0316771,31.9,0.0222,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.031677138,0.678478916,21.41856713,1.46
oy24,22,NC_033778.1,1,111453,1462,868,0.778804,3.8107,37.8,4.98,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,3.810700475,60.1342255,15.78036004,47.33
oy24,23,NC_034446.1,1,147346,11,620,0.420778,0.0161592,31.1,6.09,35243,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Simplexvirus,Simplexvirus atelinealpha1,0.016159244,0.303792274,18.79990607,0.36
oy24,1,NC_001875.2,1,131995,7,613,0.464412,0.0162052,35,7.57,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.016205159,0.28894734,17.83057697,0.23
oy24,15,NC_023009.1,1,127188,2,482,0.378967,0.00706041,38.6,1.5,1007127,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus Sb1,0.007060415,0.116413327,16.48817174,0.06
oy24,19,NC_025463.1,1,49640,23,447,0.900483,0.102156,36.4,1,1458862,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Shewanella sp. phage 1/44,0.10215552,1.293392442,12.66101376,0.74
oy24,31,NC_047730.1,1,140906,11,425,0.30162,0.0223057,37.4,1.36,1610831,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.022305651,0.448937584,20.12663036,0.36
oy24,6,NC_008912.1,1,3141,7,420,13.3715,0.65425,38,8.43,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.654250239,1.812837219,2.770862144,0.23
oy24,32,NC_047732.1,1,141028,2,399,0.282923,0.00447429,36.2,1.5,1673874,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.004474289,0.088002252,19.66843354,0.06
oy24,18,NC_025417.1,1,140903,2,379,0.268979,0.00480472,37.8,1,1262512,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.004804724,0.094928914,19.75741324,0.06
oy24,21,NC_032111.1,1,163005,1,280,0.171774,0.00171774,33.5,11,67082,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Oryzopoxvirus,BeAn 58058 virus,0.001717739,0.04141,24.10727513,0.03
oy24,14,NC_021901.1,1,197693,6,264,0.13354,0.0069704,33.8,3.5,345198,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales,Iridoviridae,Chloriridovirus,Invertebrate iridescent virus 22,0.006970404,0.196487428,28.18881643,0.19
oy24,16,NC_024382.1,1,137090,1,245,0.178715,0.00178715,33.2,1,138184,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Macavirus,Macavirus alcelaphinegamma2,0.001787147,0.042236871,23.63368402,0.03
oy24,30,NC_047726.1,1,148243,2,237,0.159873,0.00255661,38.3,1,1195079,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.002556613,0.066827018,26.13888542,0.06
oy24,38,NC_075367.1,1,1224839,4,170,0.0138794,0.00031596,38.9,2.25,2496520,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus baoshanense,0.00031596,0.028671398,90.74378798,0.13
oy24,36,NC_075036.1,1,1385869,2,163,0.0117616,0.00023018,30.9,1,2024608,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Theiavirus,Theiavirus salishense,0.00023018,0.021336752,92.69574868,0.06
oy24,20,NC_028092.1,1,193301,2,158,0.0817378,0.00151577,38.1,1,1663210,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus mediterraneus virus 1,0.001515771,0.053946812,35.59035041,0.06
oy24,27,NC_043314.1,1,140906,30,157,0.111422,0.022114,35.2,1,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.022114033,0.709141743,32.06749884,0.97
oy24,5,NC_008908.1,1,3083,1,153,4.9627,0.049627,34.3,1,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.049626987,0.217173085,4.376108636,0.03
