sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy21,13,NC_019491.1,1,291144,1173,3016,1.03591,1.42603,30.6,0.0571,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,1.426033166,24.19733616,16.96828429,41.13
oy21,14,NC_019495.1,1,290304,142,860,0.296241,0.109571,31,0.00704,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.109571346,2.383634146,21.7541742,4.98
oy21,24,NC_033778.1,1,111453,508,810,0.726764,1.35674,39.1,5.46,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,1.356742304,20.91244881,15.41372208,17.81
oy21,3,NC_001875.2,1,131995,25,616,0.466684,0.0498201,34.7,7.24,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.049820069,0.946672258,19.00182554,0.88
oy21,2,NC_001716.2,1,153080,1,545,0.356023,0.00356023,32.9,0,10372,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta7,0.00356023,0.059561352,16.7296364,0.04
oy21,17,NC_023009.1,1,127188,3,476,0.374249,0.00634494,38.2,1,1007127,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus Sb1,0.006344938,0.116217973,18.31664381,0.11
oy21,22,NC_025463.1,1,49640,22,473,0.952861,0.116297,34.8,6.73,1458862,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Shewanella sp. phage 1/44,0.116297341,1.265831378,10.88443957,0.77
oy21,25,NC_034446.1,1,147346,6,400,0.27147,0.00830019,32.2,1,35243,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Simplexvirus,Simplexvirus atelinealpha1,0.008300191,0.182189333,21.95001592,0.21
oy21,21,NC_025417.1,1,140903,1,395,0.280335,0.00280335,32.2,1,1262512,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.002803347,0.052872377,18.86044686,0.04
oy21,0,NC_001650.2,1,184439,1,373,0.202235,0.00202235,31.9,0,12657,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Percavirus,Percavirus equidgamma2,0.002022349,0.044925037,22.21428664,0.04
oy21,12,NC_016072.1,1,1259197,6,365,0.0289867,0.00120791,32,10.2,1094892,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus chilense,0.001207913,0.074020388,61.27958586,0.21
oy21,29,NC_040536.1,1,183261,193,312,0.170249,0.100431,36,10.3,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.100430534,4.111080203,40.93456502,6.77
oy21,35,NC_047730.1,1,140906,4,283,0.200843,0.0073879,33.6,2.75,1610831,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.007387904,0.167542687,22.67797295,0.14
oy21,36,NC_047732.1,1,141028,1,273,0.193579,0.00193579,39,1,1673874,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.001935786,0.04395496,22.70652066,0.04
oy21,18,NC_024382.1,1,137090,1,250,0.182362,0.00182362,30.2,1,138184,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Macavirus,Macavirus alcelaphinegamma2,0.00182362,0.042664903,23.39572611,0.04
oy21,6,NC_007346.1,1,407339,3,239,0.0586735,0.000837141,35.9,1.33,181082,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Coccolithovirus,Emiliania huxleyi virus 86,0.000837141,0.036568444,43.68256175,0.11
oy21,30,NC_040681.1,1,158250,4,163,0.103002,0.0036019,36.5,1,2282206,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Batrachovirus,Bufonid herpesvirus 1,0.003601896,0.114644775,31.82900992,0.14
oy21,31,NC_043314.1,1,140906,33,158,0.112131,0.0250664,35,0.939,2083300,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Bracoviriform,Bracoviriform facetosae,0.025066356,0.788462472,31.45500938,1.16
oy21,38,NC_075034.1,1,1208707,1,154,0.0127409,0.000127409,35.6,1,1842663,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus powaiense,0.000127409,0.011286835,88.58750901,0.04
oy21,9,NC_008913.1,1,3157,2,151,4.78302,0.0734875,32.5,1.5,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.073487488,0.34554539,4.702098255,0.07
oy21,19,NC_024486.1,1,43734,1,150,0.342983,0.00342983,28.7,1,1520006,Viruses,Bamfordvirae,Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Aviadenovirus,Duck aviadenovirus B,0.003429826,0.058464195,17.0458206,0.04
oy21,27,NC_037666.1,1,2003191,2,148,0.00738821,0.0001253,34.8,1,2107708,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,Pandoravirus,Pandoravirus neocaledonia,0.0001253,0.015103652,120.539841,0.07
oy21,37,NC_070682.1,1,35299,7,148,0.419275,0.0286694,31.7,1.86,2365054,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Aliceevansviridae,Moineauvirus,Moineauvirus CHPC950,0.028669367,0.443050937,15.45380932,0.25
oy21,39,NC_075036.1,1,1385869,2,139,0.0100298,0.000183279,38.9,7.5,2024608,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Theiavirus,Theiavirus salishense,0.000183279,0.018687048,101.9598452,0.07
oy21,40,NC_075367.1,1,1224839,2,139,0.0113484,0.000113484,38.5,1,2496520,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus baoshanense,0.000113484,0.010652297,93.86581575,0.07
oy21,33,NC_043508.1,1,3335,2,125,3.74813,0.0524738,34.4,1,1587509,Viruses,Orthornavirae,Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Chrysoviridae,Alphachrysovirus,Alphachrysovirus perseae,0.052473763,0.282321226,5.380235941,0.07
oy21,23,NC_027707.1,1,241564,2,121,0.0500902,0.0010018,31.9,3,1680908,Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Salmonpoxvirus,Salmon gillpox virus,0.001001805,0.044750488,44.66986338,0.07
