sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy22,8,NC_019491.1,1,291144,561,3438,1.18086,0.669195,30.3,0.0125,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.669194625,11.43330334,17.0851691,27
oy22,20,NC_033778.1,1,111453,307,808,0.724969,0.781944,38.4,5.08,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.781943958,12.13229454,15.51555505,14.77
oy22,9,NC_019495.1,1,290304,30,733,0.252494,0.0220975,30.6,0.0333,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.022097525,0.494531815,22.37951114,1.44
oy22,0,NC_001875.2,1,131995,14,476,0.36062,0.0250919,34.5,2.43,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.02509186,0.50481147,20.11853564,0.67
oy22,15,NC_025463.1,1,49640,18,466,0.938759,0.0893433,35.1,3.17,1458862,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Shewanella sp. phage 1/44,0.089343272,1.028156806,11.50793774,0.87
oy22,31,NC_047730.1,1,140906,5,420,0.298071,0.00775694,38.7,1,1610831,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.007756944,0.168160253,21.67867214,0.24
oy22,32,NC_047732.1,1,141028,1,382,0.270868,0.00270868,38.7,2,1673874,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus G1,0.002708682,0.051974465,19.18810168,0.05
oy22,7,NC_014637.1,1,617453,2,372,0.0602475,0.000602475,39.7,18.5,693272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Rheavirus,Rheavirus sinusmexicani,0.000602475,0.024537971,40.7286127,0.1
oy22,36,NC_076945.1,1,132068,12,364,0.275616,0.0157646,40.1,5.42,2880838,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Gammanudivirus,Gammanudivirus cracrangonis,0.015764606,0.346005749,21.94826477,0.58
oy22,22,NC_034446.1,1,147346,10,318,0.215819,0.0106348,28,7.2,35243,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Simplexvirus,Simplexvirus atelinealpha1,0.010634832,0.248791893,23.39405892,0.48
oy22,12,NC_023009.1,1,127188,1,296,0.232726,0.00232726,35.4,1,1007127,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Herelleviridae,Kayvirus,Kayvirus Sb1,0.002327264,0.048185552,20.70481077,0.05
