sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy10,41,NC_032206.1,1,8955,108,4774,53.311,6.76605,37,38.3,1922578,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai picorna-like virus 35,6.766052485,14.46970257,2.1385738,0.15
oy10,42,NC_032481.1,1,9054,24,3779,41.7385,1.34935,36.3,29.4,1922435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai mollusks virus 2,1.349348354,2.00771681,1.487915855,0.03
oy10,20,NC_019491.1,1,291144,1030,2074,0.712362,1.30791,30.6,0.0408,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,1.307906053,22.03530352,16.84777241,1.48
oy10,44,NC_033778.1,1,111453,13430,887,0.795851,41.0089,38.3,6.23,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,41.00888267,603.9785245,14.7279927,19.23
oy10,21,NC_019495.1,1,290304,104,843,0.290385,0.0873464,31.7,0,317878,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo2,0.087346368,1.872926689,21.44252512,0.15
oy10,17,NC_014661.1,1,164093,2,814,0.49606,0.00638053,39.6,60,760732,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Straboviridae,Lasallevirus,Acinetobacter virus Acj61,0.006380528,0.095810594,15.01609155,0
oy10,2,NC_001875.2,1,131995,379,762,0.577295,0.918565,35.5,9.31,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.918565097,15.76750127,17.16536076,0.54
oy10,1,NC_001664.4,1,159378,22,757,0.474971,0.0508037,35.9,6.23,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.05080375,0.826546199,16.26939362,0.03
oy10,23,NC_020851.1,1,208007,6,673,0.323547,0.0192494,35.2,56,754042,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,Llyrvirus,Llyrvirus SSKS1,0.019249352,0.338379368,17.57874055,0.01
oy10,18,NC_015279.1,1,190789,2,575,0.30138,0.00601712,37.2,12.5,444860,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,0.006017118,0.109487663,18.19602933,0
oy10,62,NC_070963.1,1,240842,1,561,0.232933,0.00232933,38.5,60,2781608,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Serangoonvirus,Serangoonvirus essarone,0.002329328,0.048206869,20.69561253,0
oy10,4,NC_002577.1,1,164270,2,541,0.329336,0.00468132,28.2,1,35250,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus gallidalpha3,0.004681317,0.086228303,18.41966632,0
