sample,index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
oy51,6,NC_019491.1,1,291144,7,1018,0.349655,0.00859025,31.5,0,317858,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Cyvirus,Cyvirus cyprinidallo1,0.008590251,0.156924586,18.26775351,0.01
oy51,11,NC_033778.1,1,111453,19,775,0.69536,0.0557814,39.2,3.42,552509,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Leptopilina boulardi filamentous virus,0.055781361,0.792791218,14.21247542,0.03
oy51,1,NC_001875.2,1,131995,7,744,0.563658,0.023963,38,16.9,262177,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae,0.023963029,0.357726881,14.92828315,0.01
oy51,13,NC_048031.1,1,20430,1,707,3.4606,0.034606,36.1,60,743543,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Pekhitvirus,Pekhitvirus S04C24,0.034605972,0.182779644,5.281737102,0
oy51,9,NC_032554.1,1,9395,1,536,5.70516,0.0570516,40.5,60,1922674,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai sipunculid worm virus 2,0.057051623,0.231941233,4.065462467,0
oy51,0,NC_001664.4,1,159378,1,503,0.315602,0.00315602,36.7,0,32603,Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Roseolovirus,Roseolovirus humanbeta6a,0.003156019,0.056089737,17.77230629,0
oy51,8,NC_031944.1,1,185102,1,452,0.24419,0.0024419,37.8,1,1815521,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Kyanoviridae,Sokavirus,Sokavirus swam1,0.002441897,0.049355183,20.21182078,0
oy51,10,NC_032974.1,1,4423,1,448,10.1289,0.101289,36.4,33,1922744,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,unclassified Viruses family,unclassified Viruses genus,Beihai weivirus-like virus 16,0.101288718,0.301710646,2.978719164,0
oy51,3,NC_008912.1,1,3141,3,430,13.6899,0.31455,35.8,41,419435,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fumiferanae,0.314549507,0.85296365,2.711699214,0
oy51,15,NC_074583.1,1,4387,15,298,6.7928,0.974242,37.2,14.6,2786405,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus pelohabitans,0.974242079,3.643508122,3.73983859,0.02
oy51,7,NC_020867.1,1,44892,1,289,0.643767,0.00643767,39.1,60,754041,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Kajamvirus,Kajamvirus SRIP1,0.006437673,0.079976428,12.42318961,0
oy51,2,NC_008168.1,1,104710,72840,197,0.188139,59.0578,38.3,8.59,56947,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus chofumiferanae,59.05776908,2022.786893,34.2509872,99.9
oy51,14,NC_074405.1,1,3924,2,136,3.46585,0.0524975,39.7,35.5,2786389,Viruses,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,0.052497452,0.292265887,5.567239523,0
oy51,12,NC_040536.1,1,183261,9,110,0.0600237,0.00494377,37,6.44,2072209,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus tertidromelanogasteris,0.004943769,0.205185941,41.50395234,0.01
oy51,4,NC_008976.1,1,4188,3,67,1.59981,0.0451289,35.5,1.33,265522,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,unclassified Viruses class,unclassified Viruses order,Polydnaviriformidae,Ichnoviriform,Ichnoviriform fugitivi,0.04512894,0.358573074,7.945523979,0
oy51,5,NC_011588.1,1,127615,3,51,0.039964,0.00113623,27.3,1,92521,Viruses,unclassified Viruses kingdom,unclassified Viruses phylum,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus oryrhinocerotis,0.00113623,0.057288935,50.42018923,0
